BFItem       699, 1, 74477, CD:2C:DF:8F:F4:01, -18, 8, 37
BFItem       700, 2, 75491, CD:2C:DF:8F:F4:01, -17, 8, 38
BFItem       701, 3, 76499, CD:2C:DF:8F:F4:01, -18, 8, 39
BFItem       596, 4, 77372, FF:1B:2F:FB:89:02, -20, 8, 39
BFItem       702, 5, 77510, CD:2C:DF:8F:F4:01, -18, 8, 37
BFItem       597, 6, 78380, FF:1B:2F:FB:89:02, -25, 8, 37
BFItem      2460, 7, 78780, C6:51:BC:E4:0A:00, -38, 8, 38
BFItem       598, 8, 79393, FF:1B:2F:FB:89:02, -23, 8, 38
BFItem      2461, 9, 79791, C6:51:BC:E4:0A:00, -49, 8, 39
BFItem       599, 10, 80401, FF:1B:2F:FB:89:02, -20, 8, 39
BFItem      2462, 11, 80802, C6:51:BC:E4:0A:00, -41, 8, 37
BFItem       600, 12, 81408, FF:1B:2F:FB:89:02, -25, 8, 37
BFItem      2463, 13, 81812, C6:51:BC:E4:0A:00, -38, 8, 38
BFItem       708, 14, 83575, CD:2C:DF:8F:F4:01, -17, 8, 38
BFItem       709, 15, 84580, CD:2C:DF:8F:F4:01, -18, 8, 39
BFItem       710, 16, 85587, CD:2C:DF:8F:F4:01, -18, 8, 37
BFItem       712, 17, 87610, CD:2C:DF:8F:F4:01, -18, 8, 39
BFItem      2469, 18, 87873, C6:51:BC:E4:0A:00, -47, 8, 39
BFItem       607, 19, 88479, FF:1B:2F:FB:89:02, -20, 8, 39
BFItem       713, 20, 88615, CD:2C:DF:8F:F4:01, -18, 8, 37
BFItem      2470, 21, 88878, C6:51:BC:E4:0A:00, -41, 8, 37
BFItem       608, 22, 89485, FF:1B:2F:FB:89:02, -26, 8, 37
BFItem      2471, 23, 89887, C6:51:BC:E4:0A:00, -38, 8, 38
BFItem       609, 24, 90500, FF:1B:2F:FB:89:02, -23, 8, 38
BFItem      2472, 25, 90895, C6:51:BC:E4:0A:00, -47, 8, 39
BFItem       610, 26, 91506, FF:1B:2F:FB:89:02, -20, 8, 39
BFItem      2473, 27, 91902, C6:51:BC:E4:0A:00, -41, 8, 37
BFItem       611, 28, 92516, FF:1B:2F:FB:89:02, -25, 8, 37
BFItem      2474, 29, 92913, C6:51:BC:E4:0A:00, -38, 8, 38
BFItem       718, 30, 93675, CD:2C:DF:8F:F4:01, -18, 8, 37
BFItem       719, 31, 94691, CD:2C:DF:8F:F4:01, -17, 8, 38
BFItem       720, 32, 95700, CD:2C:DF:8F:F4:01, -19, 8, 39
BFItem       721, 33, 96710, CD:2C:DF:8F:F4:01, -18, 8, 37
BFItem       618, 34, 99585, FF:1B:2F:FB:89:02, -20, 8, 39
BFItem       619, 35, 100598, FF:1B:2F:FB:89:02, -25, 8, 37
BFItem      2482, 36, 100984, C6:51:BC:E4:0A:00, -38, 8, 38
BFItem       620, 37, 101604, FF:1B:2F:FB:89:02, -23, 8, 38
BFItem      2483, 38, 101995, C6:51:BC:E4:0A:00, -50, 8, 39
BFItem       621, 39, 102614, FF:1B:2F:FB:89:02, -20, 8, 39
BFItem      2484, 40, 103002, C6:51:BC:E4:0A:00, -42, 8, 37
BFItem       622, 41, 103620, FF:1B:2F:FB:89:02, -25, 8, 37
BFItem       728, 42, 103776, CD:2C:DF:8F:F4:01, -19, 8, 39
BFItem      2485, 43, 104014, C6:51:BC:E4:0A:00, -38, 8, 38
BFItem       729, 44, 104784, CD:2C:DF:8F:F4:01, -18, 8, 37
BFItem       730, 45, 105795, CD:2C:DF:8F:F4:01, -17, 8, 38
BFItem       731, 46, 106802, CD:2C:DF:8F:F4:01, -19, 8, 39
BFItem       732, 47, 107809, CD:2C:DF:8F:F4:01, -18, 8, 37
BFItem       627, 48, 108675, FF:1B:2F:FB:89:02, -25, 8, 37
BFItem       733, 49, 108816, CD:2C:DF:8F:F4:01, -17, 8, 38
BFItem       628, 50, 109689, FF:1B:2F:FB:89:02, -23, 8, 38
BFItem      2491, 51, 110073, C6:51:BC:E4:0A:00, -54, 8, 39
BFItem       629, 52, 110702, FF:1B:2F:FB:89:02, -20, 8, 39
BFItem      2492, 53, 111079, C6:51:BC:E4:0A:00, -40, 8, 37
BFItem       630, 54, 111709, FF:1B:2F:FB:89:02, -26, 8, 37
BFItem      2493, 55, 112092, C6:51:BC:E4:0A:00, -38, 8, 38
BFItem      2494, 56, 113101, C6:51:BC:E4:0A:00, -55, 8, 39
BFItem      2495, 57, 114113, C6:51:BC:E4:0A:00, -41, 8, 37
BFItem       739, 58, 114882, CD:2C:DF:8F:F4:01, -19, 8, 39
BFItem       740, 59, 115891, CD:2C:DF:8F:F4:01, -18, 8, 37
BFItem       741, 60, 116898, CD:2C:DF:8F:F4:01, -17, 8, 38
BFItem       636, 61, 117780, FF:1B:2F:FB:89:02, -23, 8, 38
BFItem       742, 62, 117914, CD:2C:DF:8F:F4:01, -18, 8, 39
BFItem       637, 63, 118793, FF:1B:2F:FB:89:02, -20, 8, 39
BFItem       638, 64, 119802, FF:1B:2F:FB:89:02, -25, 8, 37
BFItem      2501, 65, 120175, C6:51:BC:E4:0A:00, -41, 8, 38
BFItem       639, 66, 120812, FF:1B:2F:FB:89:02, -23, 8, 38
BFItem      2502, 67, 121184, C6:51:BC:E4:0A:00, -50, 8, 39
BFItem       640, 68, 121820, FF:1B:2F:FB:89:02, -20, 8, 39
BFItem      2503, 69, 122190, C6:51:BC:E4:0A:00, -41, 8, 37
BFItem      2504, 70, 123200, C6:51:BC:E4:0A:00, -38, 8, 38
BFItem       748, 71, 123971, CD:2C:DF:8F:F4:01, -18, 8, 37
BFItem      2505, 72, 124208, C6:51:BC:E4:0A:00, -51, 8, 39
BFItem      2506, 73, 125215, C6:51:BC:E4:0A:00, -42, 8, 37
BFItem       750, 74, 125987, CD:2C:DF:8F:F4:01, -18, 8, 39
BFItem       645, 75, 126875, FF:1B:2F:FB:89:02, -20, 8, 39
BFItem       751, 76, 126996, CD:2C:DF:8F:F4:01, -18, 8, 37
BFItem       646, 77, 127878, FF:1B:2F:FB:89:02, -25, 8, 37
BFItem       752, 78, 128008, CD:2C:DF:8F:F4:01, -17, 8, 38
BFItem       753, 79, 129017, CD:2C:DF:8F:F4:01, -18, 8, 39
BFItem       648, 80, 129899, FF:1B:2F:FB:89:02, -20, 8, 39
BFItem       649, 81, 130906, FF:1B:2F:FB:89:02, -25, 8, 37
BFItem       650, 82, 131912, FF:1B:2F:FB:89:02, -23, 8, 38
BFItem      2513, 83, 132277, C6:51:BC:E4:0A:00, -51, 8, 39
BFItem       651, 84, 132917, FF:1B:2F:FB:89:02, -20, 8, 39
BFItem      2514, 85, 133281, C6:51:BC:E4:0A:00, -42, 8, 37
BFItem      2515, 86, 134288, C6:51:BC:E4:0A:00, -39, 8, 38
BFItem       759, 87, 135073, CD:2C:DF:8F:F4:01, -18, 8, 37
BFItem      2516, 88, 135302, C6:51:BC:E4:0A:00, -51, 8, 39
BFItem       760, 89, 136088, CD:2C:DF:8F:F4:01, -17, 8, 38
BFItem      2517, 90, 136306, C6:51:BC:E4:0A:00, -41, 8, 37
BFItem       762, 91, 138102, CD:2C:DF:8F:F4:01, -18, 8, 37
BFItem       763, 92, 139110, CD:2C:DF:8F:F4:01, -17, 8, 38
BFItem       659, 93, 140976, FF:1B:2F:FB:89:02, -20, 8, 39
BFItem       660, 94, 141987, FF:1B:2F:FB:89:02, -25, 8, 37
BFItem       661, 95, 142995, FF:1B:2F:FB:89:02, -23, 8, 38
BFItem      2524, 96, 143376, C6:51:BC:E4:0A:00, -51, 8, 39
BFItem       662, 97, 144001, FF:1B:2F:FB:89:02, -20, 8, 39
BFItem      2525, 98, 144381, C6:51:BC:E4:0A:00, -41, 8, 37
BFItem       663, 99, 145008, FF:1B:2F:FB:89:02, -25, 8, 37
BFItem       769, 100, 145177, CD:2C:DF:8F:F4:01, -19, 8, 39
BFItem      2526, 101, 145392, C6:51:BC:E4:0A:00, -38, 8, 38
BFItem       770, 102, 146186, CD:2C:DF:8F:F4:01, -18, 8, 37
BFItem      2527, 103, 146400, C6:51:BC:E4:0A:00, -51, 8, 39
BFItem       771, 104, 147199, CD:2C:DF:8F:F4:01, -17, 8, 38
BFItem      2528, 105, 147405, C6:51:BC:E4:0A:00, -41, 8, 37
BFItem       772, 106, 148205, CD:2C:DF:8F:F4:01, -18, 8, 39
BFItem      2529, 107, 148419, C6:51:BC:E4:0A:00, -38, 8, 38
BFItem       773, 108, 149212, CD:2C:DF:8F:F4:01, -18, 8, 37
BFItem       669, 109, 151076, FF:1B:2F:FB:89:02, -23, 8, 38
BFItem       670, 110, 152083, FF:1B:2F:FB:89:02, -21, 8, 39
BFItem       671, 111, 153087, FF:1B:2F:FB:89:02, -25, 8, 37
BFItem       672, 112, 154101, FF:1B:2F:FB:89:02, -23, 8, 38
BFItem      2535, 113, 154484, C6:51:BC:E4:0A:00, -54, 8, 39
BFItem       673, 114, 155113, FF:1B:2F:FB:89:02, -20, 8, 39
BFItem      2536, 115, 155492, C6:51:BC:E4:0A:00, -41, 8, 37
BFItem       674, 116, 156119, FF:1B:2F:FB:89:02, -25, 8, 37
BFItem      2537, 117, 156502, C6:51:BC:E4:0A:00, -38, 8, 38
BFItem       781, 118, 157281, CD:2C:DF:8F:F4:01, -18, 8, 37
BFItem      2538, 119, 157511, C6:51:BC:E4:0A:00, -49, 8, 39
BFItem       782, 120, 158292, CD:2C:DF:8F:F4:01, -17, 8, 38
BFItem       783, 121, 159308, CD:2C:DF:8F:F4:01, -19, 8, 39
