BFItem      1950, 1, 41311, F3:BB:A4:2B:2E:02, -37, 8, 38
BFItem      9151, 2, 42212, CD:2C:DF:8F:F4:01, -42, 8, 38
BFItem      1951, 3, 42326, F3:BB:A4:2B:2E:02, -42, 8, 39
BFItem     10908, 4, 42416, C6:51:BC:E4:0A:00, -43, 8, 37
BFItem      9152, 5, 43227, CD:2C:DF:8F:F4:01, -48, 8, 39
BFItem      1952, 6, 43338, F3:BB:A4:2B:2E:02, -47, 8, 37
BFItem     10909, 7, 43427, C6:51:BC:E4:0A:00, -43, 8, 38
BFItem      9153, 8, 44235, CD:2C:DF:8F:F4:01, -52, 8, 37
BFItem      1953, 9, 44352, F3:BB:A4:2B:2E:02, -38, 8, 38
BFItem     10910, 10, 44435, C6:51:BC:E4:0A:00, -46, 8, 39
BFItem      9154, 11, 45247, CD:2C:DF:8F:F4:01, -42, 8, 38
BFItem     10911, 12, 45441, C6:51:BC:E4:0A:00, -44, 8, 37
BFItem      9155, 13, 46254, CD:2C:DF:8F:F4:01, -50, 8, 39
BFItem     10912, 14, 46454, C6:51:BC:E4:0A:00, -42, 8, 38
BFItem      9160, 15, 51310, CD:2C:DF:8F:F4:01, -49, 8, 39
BFItem      1960, 16, 51419, F3:BB:A4:2B:2E:02, -46, 8, 37
BFItem     10917, 17, 51510, C6:51:BC:E4:0A:00, -43, 8, 38
BFItem      9161, 18, 52314, CD:2C:DF:8F:F4:01, -52, 8, 37
BFItem      1961, 19, 52429, F3:BB:A4:2B:2E:02, -38, 8, 38
BFItem     10918, 20, 52520, C6:51:BC:E4:0A:00, -46, 8, 39
BFItem     10919, 21, 53529, C6:51:BC:E4:0A:00, -44, 8, 37
BFItem      9163, 22, 54333, CD:2C:DF:8F:F4:01, -54, 8, 39
BFItem      1963, 23, 54446, F3:BB:A4:2B:2E:02, -46, 8, 37
BFItem     10920, 24, 54544, C6:51:BC:E4:0A:00, -44, 8, 38
BFItem      9164, 25, 55340, CD:2C:DF:8F:F4:01, -54, 8, 37
BFItem      1964, 26, 55455, F3:BB:A4:2B:2E:02, -38, 8, 38
BFItem     10921, 27, 55551, C6:51:BC:E4:0A:00, -45, 8, 39
BFItem      9165, 28, 56352, CD:2C:DF:8F:F4:01, -42, 8, 38
BFItem      1970, 29, 61510, F3:BB:A4:2B:2E:02, -42, 8, 39
BFItem     10927, 30, 61610, C6:51:BC:E4:0A:00, -42, 8, 37
BFItem      1971, 31, 62521, F3:BB:A4:2B:2E:02, -46, 8, 37
BFItem     10928, 32, 62621, C6:51:BC:E4:0A:00, -43, 8, 38
BFItem      9172, 33, 63412, CD:2C:DF:8F:F4:01, -54, 8, 37
BFItem      1972, 34, 63535, F3:BB:A4:2B:2E:02, -38, 8, 38
BFItem     10929, 35, 63627, C6:51:BC:E4:0A:00, -47, 8, 39
BFItem      9173, 36, 64425, CD:2C:DF:8F:F4:01, -42, 8, 38
BFItem      1973, 37, 64541, F3:BB:A4:2B:2E:02, -42, 8, 39
BFItem     10930, 38, 64635, C6:51:BC:E4:0A:00, -42, 8, 37
BFItem      9174, 39, 65437, CD:2C:DF:8F:F4:01, -54, 8, 39
BFItem      1974, 40, 65546, F3:BB:A4:2B:2E:02, -46, 8, 37
BFItem     10931, 41, 65646, C6:51:BC:E4:0A:00, -43, 8, 38
BFItem      9175, 42, 66443, CD:2C:DF:8F:F4:01, -53, 8, 37
BFItem      1975, 43, 66552, F3:BB:A4:2B:2E:02, -38, 8, 38
BFItem     10932, 44, 66656, C6:51:BC:E4:0A:00, -46, 8, 39
BFItem      9176, 45, 67452, CD:2C:DF:8F:F4:01, -42, 8, 38
BFItem     10938, 46, 72715, C6:51:BC:E4:0A:00, -43, 8, 37
BFItem      9182, 47, 73514, CD:2C:DF:8F:F4:01, -50, 8, 39
BFItem     10939, 48, 73728, C6:51:BC:E4:0A:00, -44, 8, 38
BFItem      9183, 49, 74523, CD:2C:DF:8F:F4:01, -52, 8, 37
BFItem      1983, 50, 74620, F3:BB:A4:2B:2E:02, -38, 8, 38
BFItem     10940, 51, 74744, C6:51:BC:E4:0A:00, -45, 8, 39
BFItem      9184, 52, 75535, CD:2C:DF:8F:F4:01, -42, 8, 38
BFItem      1984, 53, 75625, F3:BB:A4:2B:2E:02, -48, 8, 39
BFItem     10941, 54, 75751, C6:51:BC:E4:0A:00, -43, 8, 37
BFItem      9185, 55, 76547, CD:2C:DF:8F:F4:01, -47, 8, 39
BFItem      1985, 56, 76632, F3:BB:A4:2B:2E:02, -45, 8, 37
BFItem      9186, 57, 77555, CD:2C:DF:8F:F4:01, -56, 8, 37
BFItem      1986, 58, 77641, F3:BB:A4:2B:2E:02, -38, 8, 38
BFItem      1987, 59, 78656, F3:BB:A4:2B:2E:02, -42, 8, 39
BFItem     10948, 60, 82813, C6:51:BC:E4:0A:00, -46, 8, 39
BFItem      9192, 61, 83619, CD:2C:DF:8F:F4:01, -41, 8, 38
BFItem     10949, 62, 83819, C6:51:BC:E4:0A:00, -43, 8, 37
BFItem      9193, 63, 84625, CD:2C:DF:8F:F4:01, -47, 8, 39
BFItem      1993, 64, 84709, F3:BB:A4:2B:2E:02, -45, 8, 37
BFItem     10950, 65, 84831, C6:51:BC:E4:0A:00, -43, 8, 38
BFItem      9194, 66, 85635, CD:2C:DF:8F:F4:01, -53, 8, 37
BFItem      1994, 67, 85715, F3:BB:A4:2B:2E:02, -37, 8, 38
BFItem     10951, 68, 85841, C6:51:BC:E4:0A:00, -46, 8, 39
BFItem      9195, 69, 86648, CD:2C:DF:8F:F4:01, -42, 8, 38
BFItem      1995, 70, 86724, F3:BB:A4:2B:2E:02, -42, 8, 39
BFItem      1996, 71, 87727, F3:BB:A4:2B:2E:02, -45, 8, 37
BFItem     10953, 72, 87856, C6:51:BC:E4:0A:00, -43, 8, 38
BFItem      1997, 73, 88738, F3:BB:A4:2B:2E:02, -38, 8, 38
BFItem      1998, 74, 89747, F3:BB:A4:2B:2E:02, -45, 8, 39
BFItem      1999, 75, 90750, F3:BB:A4:2B:2E:02, -46, 8, 37
BFItem     10958, 76, 92913, C6:51:BC:E4:0A:00, -44, 8, 38
BFItem     10959, 77, 93921, C6:51:BC:E4:0A:00, -46, 8, 39
BFItem      9203, 78, 94713, CD:2C:DF:8F:F4:01, -42, 8, 38
BFItem      9204, 79, 95725, CD:2C:DF:8F:F4:01, -53, 8, 39
