BFItem       486, 1, 11705, EA:D2:1B:15:A3:04, -51, 8, 37
BFItem      1695, 2, 12479, F3:BB:A4:2B:2E:02, -45, 8, 39
BFItem      1886, 3, 12685, D1:83:FE:03:9C:03, -45, 8, 38
BFItem       487, 4, 12715, EA:D2:1B:15:A3:04, -45, 8, 38
BFItem      1696, 5, 13484, F3:BB:A4:2B:2E:02, -43, 8, 37
BFItem      1887, 6, 13699, D1:83:FE:03:9C:03, -41, 8, 39
BFItem     10654, 7, 14486, C6:51:BC:E4:0A:00, -39, 8, 38
BFItem      1697, 8, 14498, F3:BB:A4:2B:2E:02, -36, 8, 38
BFItem      1698, 9, 15506, F3:BB:A4:2B:2E:02, -42, 8, 39
BFItem      1889, 10, 15716, D1:83:FE:03:9C:03, -44, 8, 38
BFItem     10656, 11, 16505, C6:51:BC:E4:0A:00, -41, 8, 37
BFItem      1699, 12, 16513, F3:BB:A4:2B:2E:02, -43, 8, 37
BFItem      8900, 13, 17480, CD:2C:DF:8F:F4:01, -43, 8, 38
BFItem      8901, 14, 18496, CD:2C:DF:8F:F4:01, -45, 8, 39
BFItem       493, 15, 18783, EA:D2:1B:15:A3:04, -48, 8, 39
BFItem      8902, 16, 19503, CD:2C:DF:8F:F4:01, -56, 8, 37
BFItem       494, 17, 19794, EA:D2:1B:15:A3:04, -48, 8, 37
BFItem      8903, 18, 20511, CD:2C:DF:8F:F4:01, -42, 8, 38
BFItem       495, 19, 20804, EA:D2:1B:15:A3:04, -46, 8, 38
BFItem      1895, 20, 21777, D1:83:FE:03:9C:03, -41, 8, 39
BFItem       496, 21, 21816, EA:D2:1B:15:A3:04, -48, 8, 39
BFItem       497, 22, 22820, EA:D2:1B:15:A3:04, -50, 8, 37
BFItem      1706, 23, 23579, F3:BB:A4:2B:2E:02, -42, 8, 39
BFItem      1897, 24, 23791, D1:83:FE:03:9C:03, -42, 8, 38
BFItem     10664, 25, 24577, C6:51:BC:E4:0A:00, -42, 8, 37
BFItem      1707, 26, 24589, F3:BB:A4:2B:2E:02, -44, 8, 37
BFItem      1898, 27, 24799, D1:83:FE:03:9C:03, -39, 8, 39
BFItem     10665, 28, 25592, C6:51:BC:E4:0A:00, -38, 8, 38
BFItem      1708, 29, 25599, F3:BB:A4:2B:2E:02, -36, 8, 38
BFItem      1899, 30, 25809, D1:83:FE:03:9C:03, -41, 8, 37
BFItem     10666, 31, 26598, C6:51:BC:E4:0A:00, -44, 8, 39
BFItem      1709, 32, 26611, F3:BB:A4:2B:2E:02, -47, 8, 39
BFItem      1900, 33, 26821, D1:83:FE:03:9C:03, -43, 8, 38
BFItem     10667, 34, 27611, C6:51:BC:E4:0A:00, -43, 8, 37
BFItem      1710, 35, 27621, F3:BB:A4:2B:2E:02, -45, 8, 37
BFItem     10668, 36, 28618, C6:51:BC:E4:0A:00, -38, 8, 38
BFItem       503, 37, 28876, EA:D2:1B:15:A3:04, -44, 8, 38
BFItem      8912, 38, 29595, CD:2C:DF:8F:F4:01, -47, 8, 39
BFItem       504, 39, 29889, EA:D2:1B:15:A3:04, -46, 8, 39
BFItem      8913, 40, 30603, CD:2C:DF:8F:F4:01, -59, 8, 37
BFItem       505, 41, 30897, EA:D2:1B:15:A3:04, -52, 8, 37
BFItem      8914, 42, 31612, CD:2C:DF:8F:F4:01, -44, 8, 38
BFItem       506, 43, 31907, EA:D2:1B:15:A3:04, -42, 8, 38
BFItem      8915, 44, 32625, CD:2C:DF:8F:F4:01, -45, 8, 39
BFItem      1906, 45, 32877, D1:83:FE:03:9C:03, -39, 8, 39
BFItem       507, 46, 32913, EA:D2:1B:15:A3:04, -54, 8, 39
BFItem      1907, 47, 33881, D1:83:FE:03:9C:03, -40, 8, 37
BFItem       508, 48, 33924, EA:D2:1B:15:A3:04, -50, 8, 37
BFItem     10674, 49, 34681, C6:51:BC:E4:0A:00, -37, 8, 39
BFItem      1908, 50, 34889, D1:83:FE:03:9C:03, -45, 8, 38
BFItem      1718, 51, 35689, F3:BB:A4:2B:2E:02, -44, 8, 37
BFItem     10675, 52, 35693, C6:51:BC:E4:0A:00, -42, 8, 37
BFItem      1909, 53, 35905, D1:83:FE:03:9C:03, -39, 8, 39
