BFItem       942, 1, 55780, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem       945, 2, 58793, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem       948, 3, 61807, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem       956, 4, 69864, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem       959, 5, 72884, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem       962, 6, 75899, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem       973, 7, 86982, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem       976, 8, 90001, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem       987, 9, 101068, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem       990, 10, 104086, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1001, 11, 115168, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1004, 12, 118189, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1007, 13, 121206, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1015, 14, 129264, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1018, 15, 132281, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1021, 16, 135306, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1032, 17, 146386, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1035, 18, 149406, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1046, 19, 160478, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1049, 20, 163498, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1060, 21, 174562, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1063, 22, 177594, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1074, 23, 188669, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1077, 24, 191692, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1080, 25, 194711, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1091, 26, 205785, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1094, 27, 208811, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1105, 28, 219873, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1108, 29, 222902, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1133, 30, 248072, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1136, 31, 251096, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1139, 32, 254111, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1147, 33, 262187, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1150, 34, 265207, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1161, 35, 276286, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1172, 36, 287382, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1186, 37, 301488, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1189, 38, 304509, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1200, 39, 315589, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1211, 40, 326665, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1214, 41, 329689, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1217, 42, 332706, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1225, 43, 340763, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1228, 44, 343783, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1231, 45, 346805, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1239, 46, 354865, C6:51:BC:E4:0A:00, -67, -40, 37
BFItem      1242, 47, 357890, C6:51:BC:E4:0A:00, -67, -40, 37
