BFItem       160, 1, 4408, C6:51:BC:E4:0A:00, -63, -40, 39
BFItem       161, 2, 5417, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       162, 3, 6428, C6:51:BC:E4:0A:00, -62, -40, 38
BFItem       163, 4, 7433, C6:51:BC:E4:0A:00, -64, -40, 39
BFItem       164, 5, 8436, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       172, 6, 16504, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       173, 7, 17517, C6:51:BC:E4:0A:00, -62, -40, 38
BFItem       174, 8, 18526, C6:51:BC:E4:0A:00, -68, -40, 39
BFItem       175, 9, 19531, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       176, 10, 20537, C6:51:BC:E4:0A:00, -62, -40, 38
BFItem       177, 11, 21543, C6:51:BC:E4:0A:00, -63, -40, 39
BFItem       183, 12, 27603, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       184, 13, 28609, C6:51:BC:E4:0A:00, -61, -40, 38
BFItem       185, 14, 29622, C6:51:BC:E4:0A:00, -66, -40, 39
BFItem       186, 15, 30627, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       187, 16, 31636, C6:51:BC:E4:0A:00, -61, -40, 38
BFItem       188, 17, 32649, C6:51:BC:E4:0A:00, -63, -40, 39
BFItem       196, 18, 40717, C6:51:BC:E4:0A:00, -63, -40, 39
BFItem       197, 19, 41726, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       198, 20, 42732, C6:51:BC:E4:0A:00, -61, -40, 38
BFItem       199, 21, 43747, C6:51:BC:E4:0A:00, -63, -40, 39
BFItem       204, 22, 48811, C6:51:BC:E4:0A:00, -63, -40, 39
BFItem       205, 23, 49815, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       206, 24, 50824, C6:51:BC:E4:0A:00, -61, -40, 38
BFItem       207, 25, 51839, C6:51:BC:E4:0A:00, -63, -40, 39
BFItem       208, 26, 52841, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       214, 27, 58912, C6:51:BC:E4:0A:00, -62, -40, 38
BFItem       215, 28, 59917, C6:51:BC:E4:0A:00, -68, -40, 39
BFItem       216, 29, 60928, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       217, 30, 61936, C6:51:BC:E4:0A:00, -61, -40, 38
BFItem       218, 31, 62942, C6:51:BC:E4:0A:00, -66, -40, 39
BFItem       225, 32, 70005, C6:51:BC:E4:0A:00, -62, -40, 38
BFItem       227, 33, 72019, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       229, 34, 74039, C6:51:BC:E4:0A:00, -63, -40, 39
BFItem       230, 35, 75046, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       236, 36, 81107, C6:51:BC:E4:0A:00, -62, -40, 38
BFItem       237, 37, 82121, C6:51:BC:E4:0A:00, -67, -40, 39
BFItem       238, 38, 83133, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       239, 39, 84143, C6:51:BC:E4:0A:00, -62, -40, 38
BFItem       246, 40, 91206, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       247, 41, 92212, C6:51:BC:E4:0A:00, -61, -40, 38
BFItem       248, 42, 93220, C6:51:BC:E4:0A:00, -62, -40, 39
BFItem       250, 43, 95236, C6:51:BC:E4:0A:00, -62, -40, 38
BFItem       251, 44, 96242, C6:51:BC:E4:0A:00, -65, -40, 39
BFItem       252, 45, 97247, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       259, 46, 104304, C6:51:BC:E4:0A:00, -63, -40, 39
BFItem       260, 47, 105307, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       261, 48, 106319, C6:51:BC:E4:0A:00, -62, -40, 38
BFItem       262, 49, 107327, C6:51:BC:E4:0A:00, -67, -40, 39
BFItem       263, 50, 108330, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       264, 51, 109337, C6:51:BC:E4:0A:00, -61, -40, 38
BFItem       270, 52, 115403, C6:51:BC:E4:0A:00, -63, -40, 39
BFItem       271, 53, 116408, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       272, 54, 117413, C6:51:BC:E4:0A:00, -62, -40, 38
BFItem       273, 55, 118419, C6:51:BC:E4:0A:00, -68, -40, 39
BFItem       275, 56, 120445, C6:51:BC:E4:0A:00, -61, -40, 38
BFItem       282, 57, 127502, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       283, 58, 128517, C6:51:BC:E4:0A:00, -62, -40, 38
BFItem       284, 59, 129527, C6:51:BC:E4:0A:00, -68, -40, 39
BFItem       285, 60, 130532, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       286, 61, 131538, C6:51:BC:E4:0A:00, -61, -40, 38
BFItem       287, 62, 132543, C6:51:BC:E4:0A:00, -65, -40, 39
BFItem       295, 63, 140614, C6:51:BC:E4:0A:00, -64, -40, 39
BFItem       296, 64, 141624, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       297, 65, 142632, C6:51:BC:E4:0A:00, -61, -40, 38
BFItem       298, 66, 143646, C6:51:BC:E4:0A:00, -63, -40, 39
BFItem       304, 67, 149702, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       305, 68, 150710, C6:51:BC:E4:0A:00, -61, -40, 38
BFItem       306, 69, 151715, C6:51:BC:E4:0A:00, -63, -40, 39
BFItem       307, 70, 152722, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       308, 71, 153736, C6:51:BC:E4:0A:00, -62, -40, 38
BFItem       309, 72, 154743, C6:51:BC:E4:0A:00, -63, -40, 39
BFItem       310, 73, 155747, C6:51:BC:E4:0A:00, -63, -40, 37
BFItem       315, 74, 160803, C6:51:BC:E4:0A:00, -63, -40, 37
