2506155, D1:83:FE:03:9C:37, -58, 4, 37
2506328, D1:83:FE:03:9C:37, -64, 4, 39
2506350, D1:83:FE:03:9C:37, -69, 4, 39
2506425, D1:83:FE:03:9C:37, -59, 4, 37
2506449, D1:83:FE:03:9C:37, -59, 4, 37
2506621, D1:83:FE:03:9C:37, -70, 4, 39
2506645, D1:83:FE:03:9C:37, -64, 4, 39
2506715, D1:83:FE:03:9C:37, -58, 4, 37
2506738, D1:83:FE:03:9C:37, -58, 4, 37
2506760, D1:83:FE:03:9C:37, -57, 4, 37
2506930, D1:83:FE:03:9C:37, -66, 4, 39
2506957, D1:83:FE:03:9C:37, -64, 4, 39
2507036, D1:83:FE:03:9C:37, -57, 4, 37
2507158, D1:83:FE:03:9C:37, -55, 4, 38
2507228, D1:83:FE:03:9C:37, -64, 4, 39
2507333, D1:83:FE:03:9C:37, -58, 4, 37
2507355, D1:83:FE:03:9C:37, -58, 4, 37
2507429, D1:83:FE:03:9C:37, -55, 4, 38
2507456, D1:83:FE:03:9C:37, -55, 4, 38
2507527, D1:83:FE:03:9C:37, -64, 4, 39
2507547, D1:83:FE:03:9C:37, -72, 4, 39
2507614, D1:83:FE:03:9C:37, -58, 4, 37
2507638, D1:83:FE:03:9C:37, -58, 4, 37
2507711, D1:83:FE:03:9C:37, -55, 4, 38
2507735, D1:83:FE:03:9C:37, -55, 4, 38
2507757, D1:83:FE:03:9C:37, -55, 4, 38
2507814, D1:83:FE:03:9C:37, -69, 4, 39
2507842, D1:83:FE:03:9C:37, -70, 4, 39
2507918, D1:83:FE:03:9C:37, -57, 4, 37
2507943, D1:83:FE:03:9C:37, -58, 4, 37
2508023, D1:83:FE:03:9C:37, -55, 4, 38
2508045, D1:83:FE:03:9C:37, -55, 4, 38
2508119, D1:83:FE:03:9C:37, -65, 4, 39
2508143, D1:83:FE:03:9C:37, -65, 4, 39
2508211, D1:83:FE:03:9C:37, -58, 4, 37
2508241, D1:83:FE:03:9C:37, -59, 4, 37
2508317, D1:83:FE:03:9C:37, -54, 4, 38
2508340, D1:83:FE:03:9C:37, -54, 4, 38
2508419, D1:83:FE:03:9C:37, -68, 4, 39
2508441, D1:83:FE:03:9C:37, -68, 4, 39
2508532, D1:83:FE:03:9C:37, -61, 4, 37
2508560, D1:83:FE:03:9C:37, -61, 4, 37
2508625, D1:83:FE:03:9C:37, -54, 4, 38
2508649, D1:83:FE:03:9C:37, -54, 4, 38
2508726, D1:83:FE:03:9C:37, -71, 4, 39
2508750, D1:83:FE:03:9C:37, -65, 4, 39
2508827, D1:83:FE:03:9C:37, -61, 4, 37
2508851, D1:83:FE:03:9C:37, -61, 4, 37
2508929, D1:83:FE:03:9C:37, -55, 4, 38
2508955, D1:83:FE:03:9C:37, -56, 4, 38
2509037, D1:83:FE:03:9C:37, -62, 4, 39
2509125, D1:83:FE:03:9C:37, -64, 4, 37
2509226, D1:83:FE:03:9C:37, -56, 4, 38
2509248, D1:83:FE:03:9C:37, -56, 4, 38
2509325, D1:83:FE:03:9C:37, -69, 4, 39
2509345, D1:83:FE:03:9C:37, -69, 4, 39
2509417, D1:83:FE:03:9C:37, -64, 4, 37
2509444, D1:83:FE:03:9C:37, -64, 4, 37
2509511, D1:83:FE:03:9C:37, -56, 4, 38
2509532, D1:83:FE:03:9C:37, -56, 4, 38
2509560, D1:83:FE:03:9C:37, -56, 4, 38
2509615, D1:83:FE:03:9C:37, -67, 4, 39
2509637, D1:83:FE:03:9C:37, -70, 4, 39
2509734, D1:83:FE:03:9C:37, -64, 4, 37
