591089, D1:83:FE:03:9C:37, -69, 4, 39
591160, D1:83:FE:03:9C:37, -50, 4, 37
591184, D1:83:FE:03:9C:37, -50, 4, 37
591354, D1:83:FE:03:9C:37, -62, 4, 39
591380, D1:83:FE:03:9C:37, -62, 4, 39
591458, D1:83:FE:03:9C:37, -50, 4, 37
591566, D1:83:FE:03:9C:37, -60, 4, 38
591588, D1:83:FE:03:9C:37, -60, 4, 38
591665, D1:83:FE:03:9C:37, -66, 4, 39
591694, D1:83:FE:03:9C:37, -62, 4, 39
591764, D1:83:FE:03:9C:37, -50, 4, 37
591862, D1:83:FE:03:9C:37, -60, 4, 38
591890, D1:83:FE:03:9C:37, -60, 4, 38
591998, D1:83:FE:03:9C:37, -64, 4, 39
592071, D1:83:FE:03:9C:37, -50, 4, 37
592163, D1:83:FE:03:9C:37, -62, 4, 38
592183, D1:83:FE:03:9C:37, -63, 4, 38
592266, D1:83:FE:03:9C:37, -64, 4, 39
592296, D1:83:FE:03:9C:37, -62, 4, 39
592371, D1:83:FE:03:9C:37, -49, 4, 37
592399, D1:83:FE:03:9C:37, -49, 4, 37
592453, D1:83:FE:03:9C:37, -61, 4, 38
592473, D1:83:FE:03:9C:37, -61, 4, 38
592498, D1:83:FE:03:9C:37, -60, 4, 38
592574, D1:83:FE:03:9C:37, -62, 4, 39
592597, D1:83:FE:03:9C:37, -62, 4, 39
592666, D1:83:FE:03:9C:37, -50, 4, 37
592695, D1:83:FE:03:9C:37, -50, 4, 37
592796, D1:83:FE:03:9C:37, -60, 4, 38
592872, D1:83:FE:03:9C:37, -64, 4, 39
592955, D1:83:FE:03:9C:37, -51, 4, 37
592981, D1:83:FE:03:9C:37, -51, 4, 37
593088, D1:83:FE:03:9C:37, -61, 4, 38
593166, D1:83:FE:03:9C:37, -62, 4, 39
593192, D1:83:FE:03:9C:37, -59, 4, 39
593261, D1:83:FE:03:9C:37, -50, 4, 37
593286, D1:83:FE:03:9C:37, -50, 4, 37
593472, D1:83:FE:03:9C:37, -60, 4, 39
593566, D1:83:FE:03:9C:37, -50, 4, 37
593588, D1:83:FE:03:9C:37, -50, 4, 37
593653, D1:83:FE:03:9C:37, -63, 4, 38
593676, D1:83:FE:03:9C:37, -62, 4, 38
593697, D1:83:FE:03:9C:37, -62, 4, 38
593764, D1:83:FE:03:9C:37, -62, 4, 39
593789, D1:83:FE:03:9C:37, -60, 4, 39
593861, D1:83:FE:03:9C:37, -51, 4, 37
593888, D1:83:FE:03:9C:37, -51, 4, 37
593960, D1:83:FE:03:9C:37, -64, 4, 38
593989, D1:83:FE:03:9C:37, -64, 4, 38
594069, D1:83:FE:03:9C:37, -64, 4, 39
594192, D1:83:FE:03:9C:37, -50, 4, 37
594273, D1:83:FE:03:9C:37, -64, 4, 38
594300, D1:83:FE:03:9C:37, -64, 4, 38
594376, D1:83:FE:03:9C:37, -62, 4, 39
594397, D1:83:FE:03:9C:37, -59, 4, 39
594464, D1:83:FE:03:9C:37, -50, 4, 37
594489, D1:83:FE:03:9C:37, -50, 4, 37
594564, D1:83:FE:03:9C:37, -62, 4, 38
594593, D1:83:FE:03:9C:37, -61, 4, 38
594670, D1:83:FE:03:9C:37, -58, 4, 39
594700, D1:83:FE:03:9C:37, -64, 4, 39
594774, D1:83:FE:03:9C:37, -51, 4, 37
594799, D1:83:FE:03:9C:37, -51, 4, 37
594896, D1:83:FE:03:9C:37, -62, 4, 38
594968, D1:83:FE:03:9C:37, -59, 4, 39
594995, D1:83:FE:03:9C:37, -59, 4, 39
595072, D1:83:FE:03:9C:37, -52, 4, 37
595156, D1:83:FE:03:9C:37, -64, 4, 38
595185, D1:83:FE:03:9C:37, -63, 4, 38
595264, D1:83:FE:03:9C:37, -59, 4, 39
595289, D1:83:FE:03:9C:37, -64, 4, 39
595363, D1:83:FE:03:9C:37, -52, 4, 37
595385, D1:83:FE:03:9C:37, -52, 4, 37
595458, D1:83:FE:03:9C:37, -63, 4, 38
595563, D1:83:FE:03:9C:37, -60, 4, 39
595587, D1:83:FE:03:9C:37, -59, 4, 39
595663, D1:83:FE:03:9C:37, -53, 4, 37
595688, D1:83:FE:03:9C:37, -51, 4, 37
595790, D1:83:FE:03:9C:37, -64, 4, 38
595876, D1:83:FE:03:9C:37, -60, 4, 39
595899, D1:83:FE:03:9C:37, -64, 4, 39
595956, D1:83:FE:03:9C:37, -51, 4, 37
595979, D1:83:FE:03:9C:37, -51, 4, 37
596000, D1:83:FE:03:9C:37, -51, 4, 37
596071, D1:83:FE:03:9C:37, -66, 4, 38
596094, D1:83:FE:03:9C:37, -67, 4, 38
596151, D1:83:FE:03:9C:37, -65, 4, 39
596179, D1:83:FE:03:9C:37, -59, 4, 39
596271, D1:83:FE:03:9C:37, -51, 4, 37
596291, D1:83:FE:03:9C:37, -51, 4, 37
596362, D1:83:FE:03:9C:37, -65, 4, 38
596385, D1:83:FE:03:9C:37, -65, 4, 38
596467, D1:83:FE:03:9C:37, -62, 4, 39
596496, D1:83:FE:03:9C:37, -59, 4, 39
596563, D1:83:FE:03:9C:37, -50, 4, 37
596592, D1:83:FE:03:9C:37, -51, 4, 37
596663, D1:83:FE:03:9C:37, -65, 4, 38
596692, D1:83:FE:03:9C:37, -64, 4, 38
596764, D1:83:FE:03:9C:37, -58, 4, 39
596791, D1:83:FE:03:9C:37, -58, 4, 39
596870, D1:83:FE:03:9C:37, -51, 4, 37
596890, D1:83:FE:03:9C:37, -51, 4, 37
596962, D1:83:FE:03:9C:37, -64, 4, 38
596987, D1:83:FE:03:9C:37, -64, 4, 38
597082, D1:83:FE:03:9C:37, -58, 4, 39
597159, D1:83:FE:03:9C:37, -51, 4, 37
597180, D1:83:FE:03:9C:37, -51, 4, 37
597257, D1:83:FE:03:9C:37, -64, 4, 38
597284, D1:83:FE:03:9C:37, -64, 4, 38
597360, D1:83:FE:03:9C:37, -58, 4, 39
597382, D1:83:FE:03:9C:37, -58, 4, 39
597488, D1:83:FE:03:9C:37, -51, 4, 37
597561, D1:83:FE:03:9C:37, -65, 4, 38
597590, D1:83:FE:03:9C:37, -65, 4, 38
597663, D1:83:FE:03:9C:37, -64, 4, 39
597692, D1:83:FE:03:9C:37, -64, 4, 39
597757, D1:83:FE:03:9C:37, -50, 4, 37
597779, D1:83:FE:03:9C:37, -50, 4, 37
597859, D1:83:FE:03:9C:37, -66, 4, 38
597880, D1:83:FE:03:9C:37, -66, 4, 38
597982, D1:83:FE:03:9C:37, -63, 4, 39
