710962, D1:83:FE:03:9C:37, -64, 4, 38
710984, D1:83:FE:03:9C:37, -64, 4, 38
711062, D1:83:FE:03:9C:37, -60, 4, 39
711091, D1:83:FE:03:9C:37, -59, 4, 39
711169, D1:83:FE:03:9C:37, -64, 4, 37
711191, D1:83:FE:03:9C:37, -64, 4, 37
711258, D1:83:FE:03:9C:37, -64, 4, 38
711285, D1:83:FE:03:9C:37, -64, 4, 38
711363, D1:83:FE:03:9C:37, -58, 4, 39
711391, D1:83:FE:03:9C:37, -64, 4, 39
711466, D1:83:FE:03:9C:37, -64, 4, 37
711574, D1:83:FE:03:9C:37, -65, 4, 38
711651, D1:83:FE:03:9C:37, -58, 4, 39
711672, D1:83:FE:03:9C:37, -58, 4, 39
711696, D1:83:FE:03:9C:37, -63, 4, 39
711771, D1:83:FE:03:9C:37, -64, 4, 37
711794, D1:83:FE:03:9C:37, -64, 4, 37
711863, D1:83:FE:03:9C:37, -68, 4, 38
711971, D1:83:FE:03:9C:37, -61, 4, 39
712051, D1:83:FE:03:9C:37, -62, 4, 37
712171, D1:83:FE:03:9C:37, -65, 4, 38
712192, D1:83:FE:03:9C:37, -64, 4, 38
712267, D1:83:FE:03:9C:37, -57, 4, 39
712290, D1:83:FE:03:9C:37, -58, 4, 39
712394, D1:83:FE:03:9C:37, -68, 4, 37
712470, D1:83:FE:03:9C:37, -63, 4, 38
712496, D1:83:FE:03:9C:37, -62, 4, 38
712565, D1:83:FE:03:9C:37, -58, 4, 39
712588, D1:83:FE:03:9C:37, -58, 4, 39
712656, D1:83:FE:03:9C:37, -64, 4, 37
712679, D1:83:FE:03:9C:37, -64, 4, 37
712892, D1:83:FE:03:9C:37, -60, 4, 39
712967, D1:83:FE:03:9C:37, -64, 4, 37
712996, D1:83:FE:03:9C:37, -65, 4, 37
713158, D1:83:FE:03:9C:37, -58, 4, 39
713182, D1:83:FE:03:9C:37, -59, 4, 39
713259, D1:83:FE:03:9C:37, -64, 4, 37
713283, D1:83:FE:03:9C:37, -64, 4, 37
713355, D1:83:FE:03:9C:37, -63, 4, 38
713375, D1:83:FE:03:9C:37, -62, 4, 38
713458, D1:83:FE:03:9C:37, -58, 4, 39
713482, D1:83:FE:03:9C:37, -59, 4, 39
713573, D1:83:FE:03:9C:37, -64, 4, 37
713596, D1:83:FE:03:9C:37, -63, 4, 37
713672, D1:83:FE:03:9C:37, -63, 4, 38
713696, D1:83:FE:03:9C:37, -63, 4, 38
713780, D1:83:FE:03:9C:37, -59, 4, 39
713850, D1:83:FE:03:9C:37, -65, 4, 37
713877, D1:83:FE:03:9C:37, -64, 4, 37
713972, D1:83:FE:03:9C:37, -62, 4, 38
714055, D1:83:FE:03:9C:37, -59, 4, 39
714080, D1:83:FE:03:9C:37, -58, 4, 39
714151, D1:83:FE:03:9C:37, -63, 4, 37
714180, D1:83:FE:03:9C:37, -64, 4, 37
714286, D1:83:FE:03:9C:37, -63, 4, 38
714363, D1:83:FE:03:9C:37, -58, 4, 39
714383, D1:83:FE:03:9C:37, -57, 4, 39
714455, D1:83:FE:03:9C:37, -63, 4, 37
714560, D1:83:FE:03:9C:37, -66, 4, 38
714673, D1:83:FE:03:9C:37, -57, 4, 39
714700, D1:83:FE:03:9C:37, -59, 4, 39
714773, D1:83:FE:03:9C:37, -62, 4, 37
714873, D1:83:FE:03:9C:37, -65, 4, 38
714900, D1:83:FE:03:9C:37, -65, 4, 38
714969, D1:83:FE:03:9C:37, -62, 4, 39
715072, D1:83:FE:03:9C:37, -62, 4, 37
715194, D1:83:FE:03:9C:37, -66, 4, 38
715271, D1:83:FE:03:9C:37, -58, 4, 39
715291, D1:83:FE:03:9C:37, -60, 4, 39
715390, D1:83:FE:03:9C:37, -63, 4, 37
715459, D1:83:FE:03:9C:37, -66, 4, 38
715486, D1:83:FE:03:9C:37, -66, 4, 38
715559, D1:83:FE:03:9C:37, -57, 4, 39
715586, D1:83:FE:03:9C:37, -57, 4, 39
715663, D1:83:FE:03:9C:37, -64, 4, 37
715774, D1:83:FE:03:9C:37, -65, 4, 38
715800, D1:83:FE:03:9C:37, -65, 4, 38
715868, D1:83:FE:03:9C:37, -58, 4, 39
715893, D1:83:FE:03:9C:37, -63, 4, 39
715965, D1:83:FE:03:9C:37, -64, 4, 37
715990, D1:83:FE:03:9C:37, -64, 4, 37
716163, D1:83:FE:03:9C:37, -64, 4, 39
716261, D1:83:FE:03:9C:37, -64, 4, 37
716287, D1:83:FE:03:9C:37, -65, 4, 37
716359, D1:83:FE:03:9C:37, -67, 4, 38
716389, D1:83:FE:03:9C:37, -68, 4, 38
716465, D1:83:FE:03:9C:37, -58, 4, 39
716491, D1:83:FE:03:9C:37, -63, 4, 39
716560, D1:83:FE:03:9C:37, -64, 4, 37
716587, D1:83:FE:03:9C:37, -64, 4, 37
716667, D1:83:FE:03:9C:37, -67, 4, 38
716697, D1:83:FE:03:9C:37, -67, 4, 38
716771, D1:83:FE:03:9C:37, -63, 4, 39
716794, D1:83:FE:03:9C:37, -58, 4, 39
716951, D1:83:FE:03:9C:37, -69, 4, 38
716976, D1:83:FE:03:9C:37, -70, 4, 38
717050, D1:83:FE:03:9C:37, -57, 4, 39
717080, D1:83:FE:03:9C:37, -57, 4, 39
717170, D1:83:FE:03:9C:37, -64, 4, 37
717193, D1:83:FE:03:9C:37, -65, 4, 37
717267, D1:83:FE:03:9C:37, -70, 4, 38
717291, D1:83:FE:03:9C:37, -70, 4, 38
717366, D1:83:FE:03:9C:37, -57, 4, 39
717386, D1:83:FE:03:9C:37, -57, 4, 39
717457, D1:83:FE:03:9C:37, -64, 4, 37
717485, D1:83:FE:03:9C:37, -64, 4, 37
717587, D1:83:FE:03:9C:37, -70, 4, 38
717660, D1:83:FE:03:9C:37, -57, 4, 39
717775, D1:83:FE:03:9C:37, -63, 4, 37
717797, D1:83:FE:03:9C:37, -63, 4, 37
717875, D1:83:FE:03:9C:37, -66, 4, 38
717895, D1:83:FE:03:9C:37, -66, 4, 38
717965, D1:83:FE:03:9C:37, -57, 4, 39
718068, D1:83:FE:03:9C:37, -63, 4, 37
718091, D1:83:FE:03:9C:37, -64, 4, 37
718167, D1:83:FE:03:9C:37, -66, 4, 38
718188, D1:83:FE:03:9C:37, -66, 4, 38
718263, D1:83:FE:03:9C:37, -57, 4, 39
718284, D1:83:FE:03:9C:37, -57, 4, 39
718369, D1:83:FE:03:9C:37, -63, 4, 37
718393, D1:83:FE:03:9C:37, -63, 4, 37
718472, D1:83:FE:03:9C:37, -66, 4, 38
718571, D1:83:FE:03:9C:37, -57, 4, 39
718598, D1:83:FE:03:9C:37, -57, 4, 39
718667, D1:83:FE:03:9C:37, -63, 4, 37
718689, D1:83:FE:03:9C:37, -63, 4, 37
718758, D1:83:FE:03:9C:37, -66, 4, 38
718868, D1:83:FE:03:9C:37, -57, 4, 39
718896, D1:83:FE:03:9C:37, -56, 4, 39
718970, D1:83:FE:03:9C:37, -63, 4, 37
718994, D1:83:FE:03:9C:37, -63, 4, 37
719066, D1:83:FE:03:9C:37, -66, 4, 38
719169, D1:83:FE:03:9C:37, -59, 4, 39
719191, D1:83:FE:03:9C:37, -59, 4, 39
719267, D1:83:FE:03:9C:37, -62, 4, 37
719291, D1:83:FE:03:9C:37, -63, 4, 37
719393, D1:83:FE:03:9C:37, -67, 4, 38
719458, D1:83:FE:03:9C:37, -60, 4, 39
719487, D1:83:FE:03:9C:37, -58, 4, 39
719556, D1:83:FE:03:9C:37, -63, 4, 37
719585, D1:83:FE:03:9C:37, -63, 4, 37
719661, D1:83:FE:03:9C:37, -66, 4, 38
719762, D1:83:FE:03:9C:37, -58, 4, 39
719792, D1:83:FE:03:9C:37, -58, 4, 39
719875, D1:83:FE:03:9C:37, -63, 4, 37
719900, D1:83:FE:03:9C:37, -63, 4, 37
719956, D1:83:FE:03:9C:37, -67, 4, 38
719978, D1:83:FE:03:9C:37, -67, 4, 38
720052, D1:83:FE:03:9C:37, -58, 4, 39
720074, D1:83:FE:03:9C:37, -59, 4, 39
720175, D1:83:FE:03:9C:37, -63, 4, 37
