231564, D1:83:FE:03:9C:37, -57, 4, 38
231591, D1:83:FE:03:9C:37, -57, 4, 38
231669, D1:83:FE:03:9C:37, -54, 4, 39
231692, D1:83:FE:03:9C:37, -54, 4, 39
231760, D1:83:FE:03:9C:37, -52, 4, 37
231784, D1:83:FE:03:9C:37, -52, 4, 37
231851, D1:83:FE:03:9C:37, -57, 4, 38
231875, D1:83:FE:03:9C:37, -57, 4, 38
231971, D1:83:FE:03:9C:37, -54, 4, 39
232000, D1:83:FE:03:9C:37, -54, 4, 39
232069, D1:83:FE:03:9C:37, -52, 4, 37
232093, D1:83:FE:03:9C:37, -52, 4, 37
232151, D1:83:FE:03:9C:37, -57, 4, 38
232173, D1:83:FE:03:9C:37, -57, 4, 38
232274, D1:83:FE:03:9C:37, -54, 4, 39
232296, D1:83:FE:03:9C:37, -54, 4, 39
232351, D1:83:FE:03:9C:37, -52, 4, 37
232381, D1:83:FE:03:9C:37, -52, 4, 37
232472, D1:83:FE:03:9C:37, -57, 4, 38
232571, D1:83:FE:03:9C:37, -54, 4, 39
232600, D1:83:FE:03:9C:37, -54, 4, 39
232654, D1:83:FE:03:9C:37, -52, 4, 37
232677, D1:83:FE:03:9C:37, -52, 4, 37
232752, D1:83:FE:03:9C:37, -57, 4, 38
232774, D1:83:FE:03:9C:37, -57, 4, 38
232799, D1:83:FE:03:9C:37, -57, 4, 38
232874, D1:83:FE:03:9C:37, -54, 4, 39
232970, D1:83:FE:03:9C:37, -52, 4, 37
232994, D1:83:FE:03:9C:37, -52, 4, 37
233075, D1:83:FE:03:9C:37, -57, 4, 38
233168, D1:83:FE:03:9C:37, -54, 4, 39
233193, D1:83:FE:03:9C:37, -57, 4, 39
233267, D1:83:FE:03:9C:37, -52, 4, 37
233351, D1:83:FE:03:9C:37, -57, 4, 38
233375, D1:83:FE:03:9C:37, -57, 4, 38
233398, D1:83:FE:03:9C:37, -57, 4, 38
233481, D1:83:FE:03:9C:37, -54, 4, 39
233572, D1:83:FE:03:9C:37, -52, 4, 37
233672, D1:83:FE:03:9C:37, -57, 4, 38
233753, D1:83:FE:03:9C:37, -59, 4, 39
233777, D1:83:FE:03:9C:37, -59, 4, 39
233858, D1:83:FE:03:9C:37, -52, 4, 37
233880, D1:83:FE:03:9C:37, -52, 4, 37
233958, D1:83:FE:03:9C:37, -57, 4, 38
233980, D1:83:FE:03:9C:37, -57, 4, 38
234055, D1:83:FE:03:9C:37, -54, 4, 39
234080, D1:83:FE:03:9C:37, -54, 4, 39
234153, D1:83:FE:03:9C:37, -52, 4, 37
234182, D1:83:FE:03:9C:37, -52, 4, 37
234270, D1:83:FE:03:9C:37, -57, 4, 38
