BFItem      6789, 1, 9519, C6:51:BC:E4:0A:00, -80, -40, 37
BFItem      5477, 2, 10147, FF:1B:2F:FB:89:01, -83, -40, 37
BFItem      6792, 3, 12546, C6:51:BC:E4:0A:00, -80, -40, 37
BFItem      4654, 4, 16719, F3:BB:A4:2B:2E:02, -80, -40, 37
BFItem      6800, 5, 20607, C6:51:BC:E4:0A:00, -81, -40, 37
BFItem      5488, 6, 21216, FF:1B:2F:FB:89:01, -81, -40, 37
BFItem      4668, 7, 30817, F3:BB:A4:2B:2E:02, -80, -40, 37
BFItem      4671, 8, 33850, F3:BB:A4:2B:2E:02, -80, -40, 37
BFItem      6814, 9, 34716, C6:51:BC:E4:0A:00, -81, -40, 37
BFItem      5502, 10, 35312, FF:1B:2F:FB:89:01, -82, -40, 37
BFItem      6817, 11, 37735, C6:51:BC:E4:0A:00, -81, -40, 37
BFItem      5505, 12, 38333, FF:1B:2F:FB:89:01, -83, -40, 37
BFItem      5508, 13, 41355, FF:1B:2F:FB:89:01, -82, -40, 37
BFItem      4679, 14, 41907, F3:BB:A4:2B:2E:02, -80, -40, 37
BFItem      4685, 15, 47939, F3:BB:A4:2B:2E:02, -80, -40, 37
BFItem      5516, 16, 49414, FF:1B:2F:FB:89:01, -82, -40, 37
BFItem      6831, 17, 51828, C6:51:BC:E4:0A:00, -81, -40, 37
BFItem      5519, 18, 52432, FF:1B:2F:FB:89:01, -82, -40, 37
BFItem      6834, 19, 54853, C6:51:BC:E4:0A:00, -80, -40, 37
BFItem      5522, 20, 55452, FF:1B:2F:FB:89:01, -82, -40, 37
BFItem      4699, 21, 62034, F3:BB:A4:2B:2E:02, -80, -40, 37
BFItem      6845, 22, 65921, C6:51:BC:E4:0A:00, -81, -40, 37
BFItem      5533, 23, 66534, FF:1B:2F:FB:89:01, -82, -40, 37
BFItem      6848, 24, 68936, C6:51:BC:E4:0A:00, -81, -40, 37
BFItem      5536, 25, 69552, FF:1B:2F:FB:89:01, -82, -40, 37
BFItem      5544, 26, 77612, FF:1B:2F:FB:89:01, -82, -40, 37
